juno_address,cosmos_address,resp_amount,comment
juno1lfqhkx909gwy50smkr6gav857c5ewt8p2vsf4a,cosmos1lfqhkx909gwy50smkr6gav857c5ewt8pu7njjp,2,
juno1lfrdmwz748hudpdxqntn690u6fne8hu2gklsk6,cosmos1lfrdmwz748hudpdxqntn690u6fne8hu27yut3x,1,
juno1lft50ldy04u3szywhg38cnfpxfg7r548q5tcem,cosmos1lft50ldy04u3szywhg38cnfpxfg7r548kxgr78,1,
juno1lg6mgz2hv7h7kp9q9gf7w48wy8gy40upketmsq,cosmos1lg6mgz2hv7h7kp9q9gf7w48wy8gy40upqtgqhu,40,
juno1lgdspy8pggd5x84zuy6y3xt8ygxmt39yhucf3m,cosmos1lgdspy8pggd5x84zuy6y3xt8ygxmt39ypwmjk8,1,
juno1lglx92av5cs0l52y8rvhg2z8lqgpe2p8s66zrn,cosmos1lglx92av5cs0l52y8rvhg2z8lqgpe2p8xgeey0,4,
juno1lgs6s9qc3dzr43yv4hegnz68yn8sesx96upthw,cosmos1lgs6s9qc3dzr43yv4hegnz68yn8sesx9vwzssj,1,
juno1lj96lp08903eed8uwrdepg2rq9efpdtqv7dhmm,cosmos1lj96lp08903eed8uwrdepg2rq9efpdtq6vwvu8,2,
juno1lkdhkt0vq5cwtt4khe90ur4cnjetutz3klf4mh,cosmos1lkdhkt0vq5cwtt4khe90ur4cnjetutz3qd2wut,15,
juno1lkl9uv0cljhzmhuzdvd2lf2swyrxnzyen8j9va,cosmos1lkl9uv0cljhzmhuzdvd2lf2swyrxnzye9437tp,1,
juno1llf63weea9zwqd0mnhrqn0nspr2tjvex0yswwl,cosmos1llf63weea9zwqd0mnhrqn0nspr2tjvexekn4fr,4,
juno1llvca3lp7d5gnxa57aj46vgww6an98xvfezmhk,cosmos1llvca3lp7d5gnxa57aj46vgww6an98xvltpqs2,34,
juno1lny5recl63twhkjk695vg53uwk0cf053lz326j,cosmos1lny5recl63twhkjk695vg53uwk0cf053fsj3aw,15,
juno1lphnkpg3cxcg6c4pt38fdx3jy3cuptvzj2ywk9kledkddx3789uq8rajhl,cosmos1nxxz937qd6zqxllwplydy6hts97c4amaqj8jxa57nsme3dmckk4s3mqujr,20,"Smart-contract/module source address; RESP routed to the new Reputation SubDAO treasury, not to the contract address."
juno1lpl7vnkgu9c4h2p4he2tju384f5ge2dmj0phxu,cosmos1lpl7vnkgu9c4h2p4he2tju384f5ge2dmyazvpq,3,
juno1lq7342y2wx48crkpljde0u8kj5cnclvgrrwz4f,cosmos1lq7342y2wx48crkpljde0u8kj5cnclvg43dej4,7,
juno1lqnmymgw9pmhvf4nec26ykdfh0ccmdnzrktwcz,cosmos1lqnmymgw9pmhvf4nec26ykdfh0ccmdnz4yg4l7,3,
juno1lqt62re8vxvpl62a8llurpq393y470vw0guran,cosmos1lqt62re8vxvpl62a8llurpq393y470vwe6lc60,5,
juno1lqt8ufc4pdh5u90jhqpcy537y7p7lhd2agrn74,cosmos1lqt8ufc4pdh5u90jhqpcy537y7p7lhd2t6qgef,4,
juno1lr8thxcw6jr0fy8wgqw8j093h7pg5uspp5jw9w,cosmos1lr8thxcw6jr0fy8wgqw8j093h7pg5usphx34zj,10,
juno1lupm9k6w3kxczleu7wkjkjjcknawwyc6qymsse,cosmos1lupm9k6w3kxczleu7wkjkjjcknawwyc6kkcth9,2,
juno1lwc0hvhwen2hkvvj34ggua7u567kehvlr9lqt6,cosmos1lwc0hvhwen2hkvvj34ggua7u567kehvl4humvx,11,
juno1lwxcn8a3ntqpdtx0vd4wx3harnx08enqtllnm0,cosmos1lwxcn8a3ntqpdtx0vd4wx3harnx08enqadugun,9,
juno1lx0my7kk7uy75y68r602ga62l7n8cwaw77c565,cosmos1lx0my7kk7uy75y68r602ga62l7n8cwawgvm0ag,1,
juno1lxq98jxx3akaj2te3vut28mtkgu9tk8cras0lr,cosmos1lxq98jxx3akaj2te3vut28mtkgu9tk8c40n5cl,2,
juno1lxwq2vl0yx6fezwvjgc7phqhmg68agk3nxx035,cosmos1lxwq2vl0yx6fezwvjgc7phqhmg68agk39595kg,30,
juno1lyhqyeenfsa4fqwfq694ez6wn2khm9nsmxaxu5,cosmos1lyhqyeenfsa4fqwfq694ez6wn2khm9nsd57amg,18,
juno1lyj7hy8e7j2r4an534x2w5qv3h3fur8gdhn7pn,cosmos1lyj7hy8e7j2r4an534x2w5qv3h3fur8gm9s9x0,15,
juno1lz3h6yp0k8khmuqf0r388sk0drtsf2pl7t6zj8,cosmos1lz3h6yp0k8khmuqf0r388sk0drtsf2plgeee4m,8,
juno1lzupkhjlj3j6spskrvvnqf7dlkyf256nwp2u68,cosmos1lzupkhjlj3j6spskrvvnqf7dlkyf256ncnf8am,3,
juno1m08uvfvexcqmvdwq8eypd8tpk0k7h6kwz7an62,cosmos1m08uvfvexcqmvdwq8eypd8tpk0k7h6kw5v7gak,4,
juno1m20wyugxnse56q2lfmm9txyk2fx39s6fcaqdk8,cosmos1m20wyugxnse56q2lfmm9txyk2fx39s6fw0rk3m,14,
juno1m2adpfmj2g3mmrqx26q2a9rd4pchyzn529clvx,cosmos1m2adpfmj2g3mmrqx26q2a9rd4pchyzn5uhmyt6,28,
juno1m3d9zmhpu5unxkpggy94vt049fvauayl5h3ds2,cosmos1m3d9zmhpu5unxkpggy94vt049fvauaylz9jkhk,16,
juno1m5y3ladn2jut0gte548u3wyjfyew72qzxfwmg2,cosmos1m5y3ladn2jut0gte548u3wyjfyew72qzsmdq0k,7,
juno1m657y0jrtrvg2fpr9863ks7rjmxn82pgutffuz,cosmos1m657y0jrtrvg2fpr9863ks7rjmxn82pg2e2jm7,25,
juno1m6c06slc4gt39tdez6xgq2umt28ducyrvydnj0,cosmos1m6c06slc4gt39tdez6xgq2umt28ducyr6kwg4n,40,
juno1m6qg3s3g9wpfur59dzq44e7g9hk39j9eact3zv,cosmos1m6qg3s3g9wpfur59dzq44e7g9hk39j9et2g29s,9,
juno1m6w4dqpwd99wg32ne4cy4yylpp4jxczcs7gh0az2j8vj5wtapyusjq49dm,cosmos1nxxz937qd6zqxllwplydy6hts97c4amaqj8jxa57nsme3dmckk4s3mqujr,10,"Smart-contract/module source address; RESP routed to the new Reputation SubDAO treasury, not to the contract address."
juno1m7h30ydll7txrdxjmks6kl3p7n3nezgz4498vh,cosmos1m7h30ydll7txrdxjmks6kl3p7n3nezgzr8xutt,1,
juno1m8l2n440w5qyr5v87utzv3j0vuzjka8ycp3jm9,cosmos1m8l2n440w5qyr5v87utzv3j0vuzjka8ywnjfue,13,
juno1m8yf3g2m9p7danjvt4ga6vzewy380pk5lh05ue,cosmos1m8yf3g2m9p7danjvt4ga6vzewy380pk5f9v0m9,4,
juno1m9fsuhaf4kq2dc7ymtgrusly5nyl4wjr9pjn7p,cosmos1m9fsuhaf4kq2dc7ymtgrusly5nyl4wjrnn3gea,18,
juno1m9ljmwxq97j7u2zhy8jl40z7vlexz6wg003ha3,cosmos1m9ljmwxq97j7u2zhy8jl40z7vlexz6wgeajv6d,10,
juno1m9r32ycak0hu4pxgf9qa4238fdz3uuh25zacjhpd8f624ap42r4su7yyhf,cosmos1nxxz937qd6zqxllwplydy6hts97c4amaqj8jxa57nsme3dmckk4s3mqujr,20,"Smart-contract/module source address; RESP routed to the new Reputation SubDAO treasury, not to the contract address."
juno1mc28amz2edg964fv5fjlcd8wlrhhj03jkp78w6,cosmos1mc28amz2edg964fv5fjlcd8wlrhhj03jqnaufx,2,
juno1mdg4rxfzmaqkusf2sce4k4nva4e859zdl083av,cosmos1mdg4rxfzmaqkusf2sce4k4nva4e859zdfay26s,50,
juno1mdrzd2n5ltjgrws8jyssz423y8mem60xmqlftj,cosmos1mdrzd2n5ltjgrws8jyssz423y8mem60xdjujvw,21,
juno1mdtpe7a87gruntmj9exvvhjt2g6nkw2tekhtm7,cosmos1mdtpe7a87gruntmj9exvvhjt2g6nkw2t0y5suz,10,
juno1mdvrx5y6zc2fc3x96u0vhx0r4ste26vf0d592q,cosmos1mdvrx5y6zc2fc3x96u0vhx0r4ste26vfelh7du,33,
juno1melq97enf3nhhj722sjwd2k7y5jnast36247zc,cosmos1melq97enf3nhhj722sjwd2k7y5jnast3vck99y,10,
juno1mf7taszsghc6azanyjnwzu2zx6u309t3m2ane9,cosmos1mf7taszsghc6azanyjnwzu2zx6u309t3dc7g7e,1,
juno1mffhlzphvs6v3tkusw3apfkdxm906d7jukc0ur,cosmos1mffhlzphvs6v3tkusw3apfkdxm906d7j2ym5ml,18,
juno1mfnw0gjt2vel3t0ycrnc24d7hgh2q7kju52qgp,cosmos1mfnw0gjt2vel3t0ycrnc24d7hgh2q7kj2xfm0a,47,
juno1mg3fw0qt05u35zn4rq609ce6tu4gpzujx4s0cz,cosmos1mg3fw0qt05u35zn4rq609ce6tu4gpzujs8n5l7,5,
juno1mgpv0dkeaa0qeeh5tj9t8cndemdxuppnmt260x,cosmos1mgpv0dkeaa0qeeh5tj9t8cndemdxuppndefpg6,9,
juno1mh7456vr96j64xt2d6rgv3ve5pu4cdtef0v9n9,cosmos1mh7456vr96j64xt2d6rgv3ve5pu4cdtela075e,4,
juno1mhtvucka6ulc5q354sjtwflj87tcyxsd6ntw2p,cosmos1mhtvucka6ulc5q354sjtwflj87tcyxsdvpg4da,7,
juno1mjajxeulw2kanh6ljkjkt42h6fxp20z8jg8cz6,cosmos1mjajxeulw2kanh6ljkjkt42h6fxp20z8y6yr9x,35,
juno1mjalqrl5rt4ga2dksy4e77zg57dw2aks9neap4,cosmos1mjalqrl5rt4ga2dksy4e77zg57dw2aksnp6xxf,10,
juno1mjp9pamgxzy0lajrg40la93x35fuc6q9x5rumy,cosmos1mjp9pamgxzy0lajrg40la93x35fuc6q9sxq8uc,2,
juno1mjrvpseqqj98ep0xxpvxf7vrw7a6weg57g4227,cosmos1mjrvpseqqj98ep0xxpvxf7vrw7a6weg5g6k3dz,3,
juno1mksc5x458dqknzu39s9g82u55w0t6944rwhuwu,cosmos1mksc5x458dqknzu39s9g82u55w0t69444u58fq,3,
juno1mlngv32gknshsrny2f8cw52r552836se0fnncc,cosmos1mlngv32gknshsrny2f8cw52r552836seemsgly,1,
juno1mmdx0mpfj0drnxcalp50sf9psnchzrgeqzxru9,cosmos1mmdx0mpfj0drnxcalp50sf9psnchzrgeks9cme,2,
juno1mmspdyd5zualxrmyquyaahn3fwa7syg2ng3fnt,cosmos1mmspdyd5zualxrmyquyaahn3fwa7syg296jj5h,1,
juno1mn8q62zn97zekxa9j4dgax6j7l6jcxvsawg8a6,cosmos1mn8q62zn97zekxa9j4dgax6j7l6jcxvstutu6x,1,
juno1mnm7tfcqrh9s3493mpmk0ge0vdqppyt4p9pnhj,cosmos1mnm7tfcqrh9s3493mpmk0ge0vdqppyt4hhzgsw,50,
juno1mnnxcu0x4q6jq4u8d56kukh0n88g5fwaf2pmge,cosmos1mnnxcu0x4q6jq4u8d56kukh0n88g5fwalczq09,1,
juno1mpnf4pcqryqxpkz2j8un8r7crtgdjtuq49w5qk,cosmos1mpnf4pcqryqxpkz2j8un8r7crtgdjtuqrhd082,1,
juno1mq4uw4tm6mguc8jz07dne7uat9eu5aeu0ed8eq,cosmos1mq4uw4tm6mguc8jz07dne7uat9eu5aeuetwu7u,2,
juno1mqwpt0zacgt4qn2nytqkm5gzgrxyj30l2xea0g,cosmos1mqwpt0zacgt4qn2nytqkm5gzgrxyj30lu56xg5,1,
juno1mrlnf0x72g6wsuyjunp2t7jmrf88qwsw25pcgh,cosmos1mrlnf0x72g6wsuyjunp2t7jmrf88qwswuxzr0t,23,
juno1ms3v9428ep8tlgg6utq5ppvhe07jh7q8xu8wd4,cosmos1ms3v9428ep8tlgg6utq5ppvhe07jh7q8swy42f,16,
juno1msa5f7v5fh00ufkv7nta4jwy5teznaz9zav3wvjaf7758j4c4sesx0znsf,cosmos1nxxz937qd6zqxllwplydy6hts97c4amaqj8jxa57nsme3dmckk4s3mqujr,5,"Smart-contract/module source address; RESP routed to the new Reputation SubDAO treasury, not to the contract address."
juno1msuqdlsj0w2lsyegqfgsm9pyf20tz8j972dyef,cosmos1msuqdlsj0w2lsyegqfgsm9pyf20tz8j9gcwl74,40,
juno1msutw89mk43k5m8ld83szhqmwpm6g6lwy363sx,cosmos1msutw89mk43k5m8ld83szhqmwpm6g6lwjre2h6,16,
juno1mu26reayvd7vwknxugmx3vw8fqmvladjl39q3m,cosmos1mu26reayvd7vwknxugmx3vw8fqmvladjfrxmk8,67,
juno1mu36allxnzyq8nqskc3d8tagkr6277sqgxavmq,cosmos1mu36allxnzyq8nqskc3d8tagkr6277sq757huu,51,
juno1muu9z9l95dt3skecrpck9x7v044rs6hqvuqzt6,cosmos1muu9z9l95dt3skecrpck9x7v044rs6hq6wrevx,2,
juno1mvk8603ksv5spt9epgruemcqdh3qruze8ls8ew,cosmos1mvk8603ksv5spt9epgruemcqdh3qruze3dnu7j,10,
juno1mw69yl2n0229p99azpxmgal8gs2a2uqqf793j5,cosmos1mw69yl2n0229p99azpxmgal8gs2a2uqqlvx24g,11,
juno1my6hslplgstt52mza73na6g2wswm54lwdhtq8h,cosmos1my6hslplgstt52mza73na6g2wswm54lwm9gmqt,10,
juno1n0prfdfmrxksgkefn4j3h684k0g0c2dpwr4zk0,cosmos1n0prfdfmrxksgkefn4j3h684k0g0c2dpc3ke3n,5,
juno1n2r26q0f0cfn6v9edjrs6ulqg6z49hc6e065zr03em0sh5qkseesrvklck,cosmos1nxxz937qd6zqxllwplydy6hts97c4amaqj8jxa57nsme3dmckk4s3mqujr,20,"Smart-contract/module source address; RESP routed to the new Reputation SubDAO treasury, not to the contract address."
juno1n2vd62xpjt9kmqet636ge7sekejhutgzcepflz,cosmos1n2vd62xpjt9kmqet636ge7sekejhutgzwtzjc7,4,
juno1n2wdkzd0pjknjjxcnuqpjcj55t7cn93zmtpx8j,cosmos1n2wdkzd0pjknjjxcnuqpjcj55t7cn93zdezaqw,1,
juno1n36sx2ssl7pach9g75uh9sh9a2lmz9e5y2t5dj,cosmos1n36sx2ssl7pach9g75uh9sh9a2lmz9e5jcg02w,1,
juno1n45cdrg0k0watj79mwd4rcgw7rx9numac5n8hm,cosmos1n45cdrg0k0watj79mwd4rcgw7rx9numawxsus8,1,
juno1n4a4p72aanetsq9sp59vvv3pjsphw0kc20g6ge,cosmos1n4a4p72aanetsq9sp59vvv3pjsphw0kcuatp09,1,
juno1n4ddvs9car3x7p68q80yaatf27teah7thvuyye,cosmos1n4ddvs9car3x7p68q80yaatf27teah7tp7llr9,253,
juno1n58c2lw3t08w7yquas2ca4nvkaueqjumymuj9e,cosmos1n58c2lw3t08w7yquas2ca4nvkaueqjumjflfz9,3,
juno1n5ycs4kv846zsku07xm29ltkyg2fs8xyf57cf8,cosmos1n5ycs4kv846zsku07xm29ltkyg2fs8xylxarwm,43,
juno1n68n3ps6jje9s5nnxlj8j4rrz77ht76fyrww3e,cosmos1n68n3ps6jje9s5nnxlj8j4rrz77ht76fj3d4k9,1,
juno1n7gexzzet7r5tekh876plkxlc9k0308c6a8k3t,cosmos1n7gexzzet7r5tekh876plkxlc9k0308cv0ydkh,10,
juno1n80uafaqnqnju4j3la4vmdq5dy4fw9nydsgutg,cosmos1n80uafaqnqnju4j3la4vmdq5dy4fw9nymzt8v5,54,
juno1n8j9xve22sh5arf2kfdtdde46udztadapjn4fy,cosmos1n8j9xve22sh5arf2kfdtdde46udztadahqswwc,4,
juno1n9e8kw63uwdkn5hlrumjxsmlnssqn97z8h22jt,cosmos1n9e8kw63uwdkn5hlrumjxsmlnssqn97z39f34h,44,
juno1n9rhld32v9cztfz3jn7ww588fn99sl74pmzxed,cosmos1n9rhld32v9cztfz3jn7ww588fn99sl74hfpa73,49,
juno1n9xvdlrhpxj9366xp6f9wal080mrklzh653g5h,cosmos1n9xvdlrhpxj9366xp6f9wal080mrklzhvxjnnt,9,
juno1na2wqufqzp0chux393cthnc0xe9z4any7pvd47,cosmos1na2wqufqzp0chux393cthnc0xe9z4anygn0kjz,1,
juno1nauea0g7sz4ac49m82430ptp4q5fpaz2tgyfzj,cosmos1nauea0g7sz4ac49m82430ptp4q5fpaz2a68j9w,1,
juno1navywuxnawgp2t0ktmeq2hsyl0ktmvqznt645y,cosmos1navywuxnawgp2t0ktmeq2hsyl0ktmvqz9eewnc,19,
juno1nc2smha52hnrx0pq6rp3hsvct6dvvwclg9sscn,cosmos1nc2smha52hnrx0pq6rp3hsvct6dvvwcl7hntl0,1,
juno1ndx3zhn04535dsj3fc2x9fm0fjn0etnyxyr4mz,cosmos1ndx3zhn04535dsj3fc2x9fm0fjn0etnyskqwu7,13,
juno1nezwt63su4y649qhth3s09ukf2pvcuaw4nn8l9,cosmos1nezwt63su4y649qhth3s09ukf2pvcuawrpsuce,1,
juno1nf74u6jlyp4872079ugj00ht8gjfr26qpmd3x0,cosmos1nf74u6jlyp4872079ugj00ht8gjfr26qhfw2pn,1,
juno1nfs3jnzlq884rkpsdvjkd2zlg63drxksygg4xs,cosmos1nfs3jnzlq884rkpsdvjkd2zlg63drxksj6twpv,2,
juno1nftn6khte3j4zww94yk6mrajcvgul5hd7k5p6f,cosmos1nftn6khte3j4zww94yk6mrajcvgul5hdgyh6a4,2,
juno1nfuquwxmh58wv2607gdyn8g2qph4u2a4cgac6v,cosmos1nfuquwxmh58wv2607gdyn8g2qph4u2a4w67ras,1,
juno1ng7wxun7cswe7vd9dpes6ge72n5xwnvdgqp54v,cosmos1ng7wxun7cswe7vd9dpes6ge72n5xwnvd7jz0js,13,
juno1ngn9h6hglm69wm22jsvf9fmd9pv0x4pm3h9ymj,cosmos1ngn9h6hglm69wm22jsvf9fmd9pv0x4pm89xluw,24,
juno1nnhlu7j6r4e2efuaydyvdmqs5plp963ede0l8g,cosmos1nnhlu7j6r4e2efuaydyvdmqs5plp963emtvyq5,3,
juno1nnlvg9fcs7lfsfxgeaf69hg604nxag0as0w0p7,cosmos1nnlvg9fcs7lfsfxgeaf69hg604nxag0axad5xz,35,
juno1nnu3g3lnklge55tkays6kaszugrkrra7ndkuxz,cosmos1nnu3g3lnklge55tkays6kaszugrkrra79l48p7,1,
juno1np2lmqhdner7vzmzzzfsnmz9lpu23fpa8y60gd,cosmos1np2lmqhdner7vzmzzzfsnmz9lpu23fpa3ke503,13,
juno1nplk5ljhf93evlk3ez9tcrm0p4af794fq039n5,cosmos1nplk5ljhf93evlk3ez9tcrm0p4af794fkaj75g,3,
juno1npzse6rp846c5s70wcvymzk3hpnlgf0rldzwjx,cosmos1npzse6rp846c5s70wcvymzk3hpnlgf0rflp446,2,
juno1nq32l4drp2t28ntlq95n9y65kzry6sxzypey4m,cosmos1nq32l4drp2t28ntlq95n9y65kzry6sxzjn6lj8,16,
juno1nr6m3gx4v9a0dj2vj7ff7xcgusar66cyccegfh,cosmos1nr6m3gx4v9a0dj2vj7ff7xcgusar66cyw26nwt,75,
juno1ns6whxk3gzrtt2dehn0s64ylfyzktex3yhn0vw,cosmos1ns6whxk3gzrtt2dehn0s64ylfyzktex3j9s5tj,1,
juno1nsempd9ljljetpecuyc8m6agh0up8e43svmwlj,cosmos1nsempd9ljljetpecuyc8m6agh0up8e43x7c4cw,1,
juno1nsffk0nt927vn7pdsk8epzjeqch3yfzkhprkcy,cosmos1nsffk0nt927vn7pdsk8epzjeqch3yfzkpnqdlc,7,
juno1nut79cuhtua5r5vsgqw3setkzjku4rdlk6c4se,cosmos1nut79cuhtua5r5vsgqw3setkzjku4rdlqgmwh9,1,
juno1nuy5effr6xkhy9a7xpkfjmvyv43ys0f43vtzu4,cosmos1nuy5effr6xkhy9a7xpkfjmvyv43ys0f487gemf,13,
juno1nvke5tyyzxhm8r2zdkmuym3j62ltwhtatdjq2q,cosmos1nvke5tyyzxhm8r2zdkmuym3j62ltwhtaal3mdu,5,
juno1nwahelpufea4fe3fe2rkl4xm8a00vlssr579xa,cosmos1nwahelpufea4fe3fe2rkl4xm8a00vlss4xa7pp,11,
juno1nweq53m4y686pheugsnvm34fxf8uns4vswllm0,cosmos1nweq53m4y686pheugsnvm34fxf8uns4vxuuyun,8,
juno1nwnhd7jlfdkx7a99nwe9eesgf6yzwfszaxqtw6,cosmos1nwnhd7jlfdkx7a99nwe9eesgf6yzwfszt5rsfx,9,
juno1nx0cr3trucrhpaatsckvcxetf4054f8hs93gf6,cosmos1nx0cr3trucrhpaatsckvcxetf4054f8hxhjnwx,10,
juno1nxafunr4cfmxmunz0kxvjprnt25cw25etzr4w5,cosmos1nxafunr4cfmxmunz0kxvjprnt25cw25easqwfg,1,
juno1nykyn55cev7kjzqf2aemhem3aaxg5msuln80kh,cosmos1nykyn55cev7kjzqf2aemhem3aaxg5msufpy53t,50,
juno1nyuec6lck8pq48eaxqk738yaluyszg5wrrunzx,cosmos1nyuec6lck8pq48eaxqk738yaluyszg5w43lg96,16,
juno1nzvj4ve867ymyvkfd6k3w59n3suhjdfsdgjqxz,cosmos1nzvj4ve867ymyvkfd6k3w59n3suhjdfsm63mp7,1,
juno1p0d635qy6puvykdhwejsfmn2747g9lywrwwwn2,cosmos1p0d635qy6puvykdhwejsfmn2747g9lyw4ud45k,4,
juno1p0fsjua7nmw23yssrvqzvr3f3vj6xrrdljdmx8v4tvftx522ypyqvl9rks,cosmos1nxxz937qd6zqxllwplydy6hts97c4amaqj8jxa57nsme3dmckk4s3mqujr,20,"Smart-contract/module source address; RESP routed to the new Reputation SubDAO treasury, not to the contract address."
juno1p0zv60wr90wanqrwls4uag03vjklsqgchjqmy3,cosmos1p0zv60wr90wanqrwls4uag03vjklsqgcpqrqrd,2,
juno1p25cclnwuxkj8vnz82wuxe80vrfxrrqa26j3qa,cosmos1p25cclnwuxkj8vnz82wuxe80vrfxrrqaug328p,2,
juno1p33p0v239wsc2dz4f7szuu96hghauwxxmytmts,cosmos1p33p0v239wsc2dz4f7szuu96hghauwxxdkgqvv,4,
juno1p4td5zvptsppdpma5ygkzpwgycp25zpx8a4d9f,cosmos1p4td5zvptsppdpma5ygkzpwgycp25zpx30kkz4,10,
juno1p5e65khv540a2v7747nfktgxe5u78eelw2kj7c,cosmos1p5e65khv540a2v7747nfktgxe5u78eelcc4fey,4,
juno1p5esmskdq2vsh4yn5xxul2m3gkg3pmarfk93st,cosmos1p5esmskdq2vsh4yn5xxul2m3gkg3pmarlyx2hh,3,
juno1p5nq9ym0g2tvwagxhyr4xfl2wra8p9xss0dp65,cosmos1p5nq9ym0g2tvwagxhyr4xfl2wra8p9xsxaw6ag,1,
juno1p5u6jg84648nlgv8vx0zspcpx4t27gfyxqfh4a,cosmos1p5u6jg84648nlgv8vx0zspcpx4t27gfysj2vjp,57,
juno1p7fnknv8cqtkslktd6lw4adnhz75mylla2xhe4,cosmos1p7fnknv8cqtkslktd6lw4adnhz75mylltc9v7f,3,
juno1p7jpnpr9kr7zns0thax5akt4e2a5c8fcu8m92k,cosmos1p7jpnpr9kr7zns0thax5akt4e2a5c8fc24c7d2,4,
juno1p8cuvxvftaz8wpfwj7ldce7qqz99jqwvwnzvvx,cosmos1p8cuvxvftaz8wpfwj7ldce7qqz99jqwvcppht6,10,
juno1p8u2dda9ulfleg8wyqr7akvkywxfrhhv2keycf,cosmos1p8u2dda9ulfleg8wyqr7akvkywxfrhhvuy6ll4,10,
juno1p9cmpq4uwg48q9x9jnykqppl3j78an07wazy5p,cosmos1p9cmpq4uwg48q9x9jnykqppl3j78an07c0plna,1,
juno1p9jr29574jpy7fy5ggw25r33fqve4ll0x4aara,cosmos1p9jr29574jpy7fy5ggw25r33fqve4ll0s87xyp,11,
juno1p9w0uum7vdceck204ls0ra3pq8s4y9gv7ddjlx,cosmos1p9w0uum7vdceck204ls0ra3pq8s4y9gvglwfc6,39,
juno1pa35dv3pzj4kn7rth7vwmed6cnl3ufnwt476s7,cosmos1pa35dv3pzj4kn7rth7vwmed6cnl3ufnwa8aphz,7,
juno1paqjrurgtlav7z4pn0lsft2u6u2kqsqtdtswl52xudgmsprtjr3q0ppmf2,cosmos1nxxz937qd6zqxllwplydy6hts97c4amaqj8jxa57nsme3dmckk4s3mqujr,20,"Smart-contract/module source address; RESP routed to the new Reputation SubDAO treasury, not to the contract address."
juno1pc42v8ap7mek8rsyaka6x77fle4jws7n090ehy,cosmos1pc42v8ap7mek8rsyaka6x77fle4jws7nehvzsc,2,
juno1pc7wqa6skycc2ua4vslgdaeynyqqshrcppsjsh,cosmos1pc7wqa6skycc2ua4vslgdaeynyqqshrchnnfht,30,
juno1pe0avla5qm8fdk69kmc3cg8pcrglw0z43h3ktx,cosmos1pe0avla5qm8fdk69kmc3cg8pcrglw0z489jdv6,30,
juno1pem4zkefmgzgsqx9f9m8p8dqh76j4tz92lk5ja,cosmos1pem4zkefmgzgsqx9f9m8p8dqh76j4tz9ud404p,245,
juno1pfnppxs9rusj2fwls7fa5aewzxqec87xwdhkc2,cosmos1pfnppxs9rusj2fwls7fa5aewzxqec87xcl5dlk,2,
juno1pfpj7h4xk83kkcykyhulqy2q3wvwp4mhatqets,cosmos1pfpj7h4xk83kkcykyhulqy2q3wvwp4mhterzvv,50,
juno1pft2d88nwhgn6ntm5gaqn8gwpdtly4v22tuzdacrfq0cy3hugccq3ge8at,cosmos1nxxz937qd6zqxllwplydy6hts97c4amaqj8jxa57nsme3dmckk4s3mqujr,20,"Smart-contract/module source address; RESP routed to the new Reputation SubDAO treasury, not to the contract address."
juno1pgjsu5996dk9gr8wy4z357k5lq4x7wera8wk5r,cosmos1pgjsu5996dk9gr8wy4z357k5lq4x7wert4ddnl,15,
juno1pgrezyp5zsgd4k7har2z5z3ph9dh5xgf7krkqx,cosmos1pgrezyp5zsgd4k7har2z5z3ph9dh5xgfgyqd86,5,
juno1ph0qvwfxqw0xrjwzsndy4ll3tvyv7g2cz6d6jh,cosmos1ph0qvwfxqw0xrjwzsndy4ll3tvyv7g2c5gwp4t,4,
juno1ph42yklykwuv3hs079t0ynq6xdhdsm5h5mnjf2,cosmos1ph42yklykwuv3hs079t0ynq6xdhdsm5hzfsfwk,1,
juno1phs5l4aqz5h2jyc5vs4v2kwnlmzjsk58zmm7rn,cosmos1phs5l4aqz5h2jyc5vs4v2kwnlmzjsk585fc9y0,1,
juno1phxt5kdjkjpewsgu4sl3rshth2a6feuutwvekg,cosmos1phxt5kdjkjpewsgu4sl3rshth2a6feuuau0z35,6,
juno1pjd2d2uft9kf6rwpv4xl67jf8qlhetwwgfawty,cosmos1pjd2d2uft9kf6rwpv4xl67jf8qlhetww7m74vc,7,
juno1pk4qvla9lsewsudwpyw4zfhlp50eewnncuc5mm,cosmos1pk4qvla9lsewsudwpyw4zfhlp50eewnnwwm0u8,1,
juno1pkgpytvu78ej576gjpdzhf7tx296jkdwhs7f7qp494wal89mrevsq2pyvy,cosmos1nxxz937qd6zqxllwplydy6hts97c4amaqj8jxa57nsme3dmckk4s3mqujr,20,"Smart-contract/module source address; RESP routed to the new Reputation SubDAO treasury, not to the contract address."
juno1pkm998xw4vtluu0k4agya7e6zf4rwxsl9lavuw,cosmos1pkm998xw4vtluu0k4agya7e6zf4rwxslnd7hmj,3,
juno1plqkv9pnkt8v5gpzczcqznj0knlffpa8nnzh2k,cosmos1plqkv9pnkt8v5gpzczcqznj0knlffpa89ppvd2,53,
juno1pls6ps584ymly39fmudhge0q9m4jmdx2aazgea,cosmos1pls6ps584ymly39fmudhge0q9m4jmdx2t0pn7p,12,
juno1pm8jhqcmjhh85u5ja0yqcahk42n5dsgc75ucsj,cosmos1pm8jhqcmjhh85u5ja0yqcahk42n5dsgcgxlrhw,5,
juno1pm9320azsu26d094p4uj4rkcarraxwrxwg5gp7,cosmos1pm9320azsu26d094p4uj4rkcarraxwrxc6hnxz,8,
